"","id","start","end","PPTESTCD","PPORRES","exclude"
"278",20,0,8,"half.life",5.58692247030814,NA
"279",20,0,8,"span.ratio",0.608564020365307,NA
"280",20,0,8,"aucinf.obs",6305.67637107018,NA
"281",21,0,8,"auclast",6154.03581296513,NA
"282",21,0,8,"cmax",2372.46108560983,NA
"283",21,0,8,"tmax",0.2,NA
"284",21,0,8,"tlast",8,NA
"285",21,0,8,"clast.obs",410.136432690433,NA
"286",21,0,8,"lambda.z",0.0597647044487957,NA
"287",21,0,8,"r.squared",0.99991336161813,NA
"288",21,0,8,"adj.r.squared",0.999891702022663,NA
"289",21,0,8,"lambda.z.time.first",7.5,NA
"290",21,0,8,"lambda.z.n.points",6,NA
"291",21,0,8,"clast.pred",410.085310256286,NA
"292",21,0,8,"half.life",11.5979353859904,NA
"293",21,0,8,"span.ratio",0.0431111213642361,NA
"294",21,0,8,"aucinf.obs",13016.5550284968,NA
"295",22,0,8,"auclast",3665.82695488014,NA
"296",22,0,8,"cmax",1420.58639149935,NA
"297",22,0,8,"tmax",0.2,NA
"298",22,0,8,"tlast",8,NA
"299",22,0,8,"clast.obs",206.396670277522,NA
"300",22,0,8,"lambda.z",0.136560157246606,NA
"301",22,0,8,"r.squared",0.999914940350843,NA
"302",22,0,8,"adj.r.squared",0.999911902506231,NA
"303",22,0,8,"lambda.z.time.first",5.1,NA
"304",22,0,8,"lambda.z.n.points",30,NA
"305",22,0,8,"clast.pred",206.089080088921,NA
"306",22,0,8,"half.life",5.07576437033703,NA
"307",22,0,8,"span.ratio",0.571342518763817,NA
"308",22,0,8,"aucinf.obs",5177.22438176507,NA
"309",23,0,8,"auclast",5951.70300056238,NA
"310",23,0,8,"cmax",1668.83473914982,NA
"311",23,0,8,"tmax",0.2,NA
"312",23,0,8,"tlast",8,NA
"313",23,0,8,"clast.obs",515.105423718928,NA
"314",23,0,8,"lambda.z",0.0640673078653467,NA
"315",23,0,8,"r.squared",0.999906249453175,NA
"316",23,0,8,"adj.r.squared",0.999903225241987,NA
"317",23,0,8,"lambda.z.time.first",4.8,NA
"318",23,0,8,"lambda.z.n.points",33,NA
"319",23,0,8,"clast.pred",514.703817688937,NA
"320",23,0,8,"half.life",10.8190464630848,NA
"321",23,0,8,"span.ratio",0.295774679489415,NA
"322",23,0,8,"aucinf.obs",13991.769625518,NA
"323",24,0,8,"auclast",4572.0545555742,NA
"324",24,0,8,"cmax",1645.95679624894,NA
"325",24,0,8,"tmax",0.2,NA
"326",24,0,8,"tlast",8,NA
"327",24,0,8,"clast.obs",290.176727575226,NA
"328",24,0,8,"lambda.z",0.104727790712418,NA
"329",24,0,8,"r.squared",0.999919417432617,NA
"330",24,0,8,"adj.r.squared",0.999914381022156,NA
"331",24,0,8,"lambda.z.time.first",6.3,NA
"332",24,0,8,"lambda.z.n.points",18,NA
"333",24,0,8,"clast.pred",289.942714855046,NA
"334",24,0,8,"half.life",6.6185601342754,NA
"335",24,0,8,"span.ratio",0.256853449316906,NA
"336",24,0,8,"aucinf.obs",7342.82557634413,NA
"337",25,0,8,"auclast",4748.51778315593,NA
"338",25,0,8,"cmax",1677.39099272292,NA
"339",25,0,8,"tmax",0.2,NA
"340",25,0,8,"tlast",8,NA
"341",25,0,8,"clast.obs",325.531874641632,NA
"342",25,0,8,"lambda.z",0.0930950056935445,NA
"343",25,0,8,"r.squared",0.999919871967491,NA
"344",25,0,8,"adj.r.squared",0.999915865565865,NA
"345",25,0,8,"lambda.z.time.first",5.9,NA
"346",25,0,8,"lambda.z.n.points",22,NA
"347",25,0,8,"clast.pred",325.260309153735,NA
"348",25,0,8,"half.life",7.44558932454107,NA
"349",25,0,8,"span.ratio",0.282046176395774,NA
"350",25,0,8,"aucinf.obs",8245.28833724168,NA
"351",26,0,8,"auclast",5757.79033748439,NA
"352",26,0,8,"cmax",2432.9133191084,NA
"353",26,0,8,"tmax",0.2,NA
"354",26,0,8,"tlast",8,NA
"355",26,0,8,"clast.obs",305.521326518257,NA
"356",26,0,8,"lambda.z",0.066614449734657,NA
"357",26,0,8,"r.squared",0.9999095366443,NA
