"","id","start","end","PPTESTCD","PPORRES","exclude"
"246",18,0,24,"adj.r.squared",0.999909828338487,NA
"247",18,0,24,"lambda.z.time.first",21.3,NA
"248",18,0,24,"lambda.z.n.points",28,NA
"249",18,0,24,"clast.pred",5.40183054521349e-05,NA
"250",18,0,24,"half.life",34.3043381960881,NA
"251",18,0,24,"span.ratio",0.078707246429488,NA
"252",18,0,24,"aucinf.obs",0.211239933023953,NA
"253",19,0,24,"auclast",0.341417998928441,NA
"254",19,0,24,"cmax",0.249184224314474,NA
"255",19,0,24,"tmax",0.2,NA
"256",19,0,24,"tlast",24,NA
"257",19,0,24,"clast.obs",7.9035163348292e-05,NA
"258",19,0,24,"lambda.z",0.0179496772587563,NA
"259",19,0,24,"r.squared",0.999912866240005,NA
"260",19,0,24,"adj.r.squared",0.99990890561455,NA
"261",19,0,24,"lambda.z.time.first",21.7,NA
"262",19,0,24,"lambda.z.n.points",24,NA
"263",19,0,24,"clast.pred",7.90192186584547e-05,NA
"264",19,0,24,"half.life",38.6161361325765,NA
"265",19,0,24,"span.ratio",0.0595605938435597,NA
"266",19,0,24,"aucinf.obs",0.345821151264215,NA
"267",20,0,24,"auclast",0.311486330020051,NA
"268",20,0,24,"cmax",0.221391994142202,NA
"269",20,0,24,"tmax",0.2,NA
"270",20,0,24,"tlast",24,NA
"271",20,0,24,"clast.obs",5.80463652492326e-05,NA
"272",20,0,24,"lambda.z",0.0163830531635088,NA
"273",20,0,24,"r.squared",0.999915962916916,NA
"274",20,0,24,"adj.r.squared",0.999911294190078,NA
"275",20,0,24,"lambda.z.time.first",22.1,NA
"276",20,0,24,"lambda.z.n.points",20,NA
"277",20,0,24,"clast.pred",5.80376439825892e-05,NA
"278",20,0,24,"half.life",42.3087915080349,NA
"279",20,0,24,"span.ratio",0.0449079241518673,NA
"280",20,0,24,"aucinf.obs",0.315029403748123,NA
"281",21,0,24,"auclast",1.00493480521572,NA
"282",21,0,24,"cmax",0.95209474167679,NA
"283",21,0,24,"tmax",0.2,NA
"284",21,0,24,"tlast",24,NA
"285",21,0,24,"clast.obs",9.83570829664736e-05,NA
"286",21,0,24,"lambda.z",0.00736559162122288,NA
"287",21,0,24,"r.squared",0.99991059064656,NA
"288",21,0,24,"adj.r.squared",0.999897817881783,NA
"289",21,0,24,"lambda.z.time.first",23.2,NA
"290",21,0,24,"lambda.z.n.points",9,NA
"291",21,0,24,"clast.pred",9.83543621556708e-05,NA
"292",21,0,24,"half.life",94.1061107111536,NA
"293",21,0,24,"span.ratio",0.00850104200412121,NA
"294",21,0,24,"aucinf.obs",1.018288394177,NA
"295",22,0,24,"auclast",0.19593090580582,NA
"296",22,0,24,"cmax",0.137104489561534,NA
"297",22,0,24,"tmax",0.2,NA
"298",22,0,24,"tlast",24,NA
"299",22,0,24,"clast.obs",2.92828192160697e-05,NA
"300",22,0,24,"lambda.z",0.0145420259901556,NA
"301",22,0,24,"r.squared",0.999912793766026,NA
"302",22,0,24,"adj.r.squared",0.999906564749313,NA
"303",22,0,24,"lambda.z.time.first",22.5,NA
"304",22,0,24,"lambda.z.n.points",16,NA
"305",22,0,24,"clast.pred",2.92796809676348e-05,NA
"306",22,0,24,"half.life",47.6651039565726,NA
"307",22,0,24,"span.ratio",0.0314695631707138,NA
"308",22,0,24,"aucinf.obs",0.197944574275117,NA
"309",23,0,24,"auclast",0.79421127780654,NA
"310",23,0,24,"cmax",0.702338055719938,NA
"311",23,0,24,"tmax",0.2,NA
"312",23,0,24,"tlast",24,NA
"313",23,0,24,"clast.obs",0.000225284151542981,NA
"314",23,0,24,"lambda.z",0.0173311347690206,NA
"315",23,0,24,"r.squared",0.999906457154534,NA
"316",23,0,24,"adj.r.squared",0.999902715440716,NA
"317",23,0,24,"lambda.z.time.first",21.4,NA
"318",23,0,24,"lambda.z.n.points",27,NA
"319",23,0,24,"clast.pred",0.000225233082373673,NA
"320",23,0,24,"half.life",39.9943333081078,NA
"321",23,0,24,"span.ratio",0.0650092096790351,NA
"322",23,0,24,"aucinf.obs",0.807210089168026,NA
"323",24,0,24,"auclast",0.314182206718175,NA
"324",24,0,24,"cmax",0.232738383558058,NA
"325",24,0,24,"tmax",0.2,NA
"326",24,0,24,"tlast",24,NA
"327",24,0,24,"clast.obs",3.98518979249494e-05,NA
"328",24,0,24,"lambda.z",0.0118926898101759,NA
"329",24,0,24,"r.squared",0.99991616441101,NA
"330",24,0,24,"adj.r.squared",0.999907780852111,NA
"331",24,0,24,"lambda.z.time.first",22.9,NA
"332",24,0,24,"lambda.z.n.points",12,NA
"333",24,0,24,"clast.pred",3.98494318855284e-05,NA
"334",24,0,24,"half.life",58.283465862101,NA
"335",24,0,24,"span.ratio",0.0188732770731686,NA
"336",24,0,24,"aucinf.obs",0.31753316420223,NA
"337",25,0,24,"auclast",0.392666481724858,NA
"338",25,0,24,"cmax",0.294256897062512,NA
"339",25,0,24,"tmax",0.2,NA
"340",25,0,24,"tlast",24,NA
"341",25,0,24,"clast.obs",6.15236569378103e-05,NA
"342",25,0,24,"lambda.z",0.0129286312325645,NA
"343",25,0,24,"r.squared",0.999912904394886,NA
"344",25,0,24,"adj.r.squared",0.999906683280235,NA
"345",25,0,24,"lambda.z.time.first",22.5,NA
"346",25,0,24,"lambda.z.n.points",16,NA
"347",25,0,24,"clast.pred",6.15177996026428e-05,NA
"348",25,0,24,"half.life",53.6133460759601,NA
"349",25,0,24,"span.ratio",0.0279781082470544,NA
"350",25,0,24,"aucinf.obs",0.397425195608107,NA
"351",26,0,24,"auclast",0.65041358564942,NA
"352",26,0,24,"cmax",0.550300945400389,NA
"353",26,0,24,"tmax",0.2,NA
"354",26,0,24,"tlast",24,NA
"355",26,0,24,"clast.obs",4.62556822327062e-05,NA
"356",26,0,24,"lambda.z",0.0059821851271227,NA
"357",26,0,24,"r.squared",0.999927573982021,NA
"358",26,0,24,"adj.r.squared",0.999909467477527,NA
"359",26,0,24,"lambda.z.time.first",23.5,NA
"360",26,0,24,"lambda.z.n.points",6,NA
"361",26,0,24,"clast.pred",4.62551547404354e-05,NA
"362",26,0,24,"half.life",115.868560706568,NA
"363",26,0,24,"span.ratio",0.00431523440828981,NA
"364",26,0,24,"aucinf.obs",0.658145824162566,NA
"365",27,0,24,"auclast",0.324499995418546,NA
"366",27,0,24,"cmax",0.232787987439035,NA
"367",27,0,24,"tmax",0.2,NA
"368",27,0,24,"tlast",24,NA
"369",27,0,24,"clast.obs",7.44907747654491e-05,NA
"370",27,0,24,"lambda.z",0.0282828791799235,NA
"371",27,0,24,"r.squared",0.999908938155831,NA
"372",27,0,24,"adj.r.squared",0.999904798981096,NA
"373",27,0,24,"lambda.z.time.first",21.7,NA
"374",27,0,24,"lambda.z.n.points",24,NA
"375",27,0,24,"clast.pred",7.44661496546093e-05,NA
"376",27,0,24,"half.life",24.5076597806907,NA
"377",27,0,24,"span.ratio",0.0938482099303557,NA
"378",27,0,24,"aucinf.obs",0.327133771643787,NA
"379",28,0,24,"auclast",0.655401503363053,NA
"380",28,0,24,"cmax",0.537602841893221,NA
"381",28,0,24,"tmax",0.2,NA
"382",28,0,24,"tlast",24,NA
"383",28,0,24,"clast.obs",0.000119150123870973,NA
"384",28,0,24,"lambda.z",0.0111435563987596,NA
"385",28,0,24,"r.squared",0.999907052498947,NA
"386",28,0,24,"adj.r.squared",0.999901243280132,NA
"387",28,0,24,"lambda.z.time.first",22.3,NA
"388",28,0,24,"lambda.z.n.points",18,NA
"389",28,0,24,"clast.pred",0.000119138671582564,NA
"390",28,0,24,"half.life",62.2016128205804,NA
"391",28,0,24,"span.ratio",0.0273304810424068,NA
"392",28,0,24,"aucinf.obs",0.666093792216568,NA
"393",29,0,24,"auclast",0.285167213778733,NA
"394",29,0,24,"cmax",0.201882051893208,NA
"395",29,0,24,"tmax",0.2,NA
"396",29,0,24,"tlast",24,NA
"397",29,0,24,"clast.obs",8.90424276507095e-05,NA
"398",29,0,24,"lambda.z",0.0282119242110014,NA
"399",29,0,24,"r.squared",0.999905699458876,NA
"400",29,0,24,"adj.r.squared",0.999902925913549,NA
"401",29,0,24,"lambda.z.time.first",20.5,NA
"402",29,0,24,"lambda.z.n.points",36,NA
"403",29,0,24,"clast.pred",8.89994441869945e-05,NA
"404",29,0,24,"half.life",24.5692982646554,NA
"405",29,0,24,"span.ratio",0.142454211036014,NA
"406",29,0,24,"aucinf.obs",0.288323412093487,NA
"407",30,0,24,"auclast",1.788376167859,NA
"408",30,0,24,"cmax",2.00665124208612,NA
"409",30,0,24,"tmax",0.2,NA
"410",30,0,24,"tlast",24,NA
